,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19 
708,-5.648484,2.1064076,-0.7671299,-1.275324,-0.59594935,1.1356035,-0.6535359,2.2412605,0.9180103,0.08792828,0.35690588,-0.47960505,-1.0564213,1.0352542,0.7635148,-0.82896554,0.37156856,0.27005306,-0.5444354,0.78649235
709,-2.7419844,-1.3100162,7.5773587,1.0872062,0.2888725,-2.8516822,-0.25324762,-0.27247968,2.4267354,-0.12110896,0.23716767,-0.022737874,1.685605,0.7491884,-0.3910184,0.008168297,-0.2650743,0.7258274,0.40273985,-0.79007393
710,9.503135,-5.2540264,-1.9654297,1.025301,0.00944929,-1.2079166,-0.49689263,-0.65506923,0.191117,-1.0339643,0.8167572,-0.98173815,-1.138793,0.118720956,-0.4112451,-0.4494851,-0.3187689,0.29724246,-0.50414574,-1.7842116
711,-5.6739206,-2.3843956,-3.1831536,4.435995,-0.916405,-0.90142524,0.6732127,-0.5703716,0.81029576,0.06109174,0.69064116,0.42575714,0.065172926,0.8281527,-0.6607155,-0.033780668,-0.0075467015,0.8028969,0.32281086,0.33803988
712,-4.776463,-0.9333926,-0.3904925,0.07716627,0.12607056,2.2499921,-1.1337384,-0.110620655,-1.8600488,-0.12203977,-0.08287879,-1.3795666,-0.5175187,-0.26881388,-1.2130108,0.19322167,-0.5190855,-0.701702,0.92619926,-0.32984057
713,0.23373745,4.0509334,-2.9271975,4.542242,0.20154054,-0.6256575,-0.007326898,0.6882202,-0.98245716,0.5087775,-1.562091,0.8271876,0.9737675,0.4053379,-0.34454307,1.650448,0.05091362,0.75756663,-0.2491453,0.6991371
714,-4.115038,3.2208848,-1.2774599,-0.5857999,-1.5861659,-0.41863534,1.2295343,0.34473,0.8360632,1.0085828,-0.76714694,-1.170136,-1.048735,-0.22058941,1.1170646,0.41971895,0.21688828,1.040107,-0.08854574,-0.09942922
715,18.761375,-4.3303003,0.11492258,1.3842491,-0.4837482,0.9962499,-2.0874588,0.8551406,0.5606911,0.34436736,1.1944584,-1.4835205,-2.9782753,1.1556308,1.2492446,-0.73133695,0.55663997,0.72433096,1.0757035,0.32847998
716,-5.761776,-1.7324756,-3.1603267,5.5277,0.051962234,-0.7193833,0.59892595,-0.24446936,-0.42652595,-0.24276848,-0.9799837,0.09807803,-0.2446217,-0.3851359,-0.44231054,-0.3989049,0.07348075,0.5272837,0.6359055,-0.5999541
717,-1.6019787,4.123464,-0.83554983,-2.00229,-0.36111742,-0.5351836,2.1264503,0.10887046,-1.4346906,0.29676715,0.12845896,0.031180037,0.7559377,2.5679781,1.064864,0.53281265,-0.30076265,-0.20159377,-0.81666267,0.5267913
718,-2.0430093,3.6983001,-0.46283567,-2.120037,-1.3787553,0.6693967,0.1170558,-1.5311663,0.75835824,0.09075462,0.20306112,-0.27927753,-0.34816405,0.24063022,-0.87529737,-0.056462318,0.5195392,0.21893707,-0.55903995,-0.43446022
719,-1.5738162,-10.946025,-0.4319517,-1.4933621,1.1970047,0.92250925,0.5682927,-1.0107963,0.34749138,0.5815393,-0.31086996,-0.45350584,-0.80407643,2.487423,-0.74592847,0.17249893,0.2190244,0.0019241134,-1.6804885,-0.23734063
720,7.488569,-6.7724357,-2.2893116,-1.4440562,0.46331137,-0.9955847,-0.11335482,-0.0026100953,-0.53303087,-0.32114062,0.036973853,-0.28921548,0.1758648,0.3195394,-0.73754734,-0.14424469,0.6758758,1.0569469,0.7254074,-0.6965436
721,9.95345,-4.4068437,-3.366487,0.667401,0.21267083,-3.2521348,0.5649443,0.3473926,0.018288475,0.49785262,0.950495,-2.8877084,-0.7850494,1.1811053,3.3905344,-0.018424122,1.636456,1.5772074,0.47227842,-1.3787605
722,-1.2008916,5.4055614,-0.9227825,-1.4865123,-0.62859917,0.1056973,-1.8755344,0.024715394,-0.23305605,-0.6540942,0.2688311,0.7909929,0.1031496,-0.11825261,-0.2661689,-0.61284554,0.18720353,0.6084671,0.7188176,-0.68836564
723,-0.4260455,2.219838,-3.2893465,4.626458,1.2086108,-0.30413437,-2.0671544,0.9547433,-0.47814244,-0.42340395,0.052655865,0.7627332,0.19022529,-0.60559833,1.5540988,0.85649383,0.23493658,-0.07714579,-0.11930882,0.8006837
724,-1.7889684,6.4084144,-2.9197829,-1.9409165,-1.1969856,-1.6196482,1.9719187,0.07464181,1.6136557,0.18473181,0.9474339,-0.059991125,0.8304831,-1.082131,-0.04390981,0.03028415,-0.058602888,-0.6729708,-0.42986855,1.0992372
725,-0.8000131,4.9944863,0.13051847,-1.5616343,-1.0924853,0.9293747,1.539055,-1.464826,0.56588674,0.8460766,-0.5761352,-1.891422,-0.7495897,0.34914926,-0.1481656,-0.38567954,-1.0994842,0.49363193,1.0556207,-0.8519727
726,-8.335095,-3.0060036,2.2818868,-0.3169625,-0.49495536,-0.62890637,1.0163326,0.27512154,-1.1741854,0.003890305,0.32209906,-0.34590757,0.27927414,0.27983552,0.28178903,0.31412083,0.37089783,-0.565635,-0.8152517,0.06866266
727,-3.7056296,0.063370146,-4.0015454,5.5489836,0.63530964,-0.33723065,-0.15683338,-1.1639737,0.3286732,-0.5121214,0.42860425,0.26304805,0.27231407,-0.51252043,-0.32079265,-0.5492645,1.4111282,-0.0086810645,-0.9071069,0.16856746
728,1.835342,6.8660936,-0.40546182,-2.340537,-0.63360006,0.0684848,0.028853953,-1.6320184,-1.3060234,0.4711156,-1.8567693,-1.17083,1.5954057,0.64337546,2.638564,0.59411526,0.7945204,0.65739167,-0.62793,2.1258292
729,-8.675436,-7.4059277,7.103656,1.0640348,1.0678259,0.5543862,-0.3282812,0.9007979,0.81975085,-0.2484541,0.22787105,-0.5373026,1.382213,0.46258387,-0.031655665,-0.6804634,-0.94302934,-0.6324449,-0.29976726,0.4366129
730,-6.241816,-2.409808,-2.5101686,4.645512,-0.5055151,1.3593867,-1.4241961,-1.8161192,0.8788676,-0.4014405,-0.14643523,1.0906671,-0.45715013,0.3029341,-0.48389867,0.104763545,-0.11281543,-0.123190194,0.029314337,0.5631791
731,-3.1934602,-2.3887515,8.184172,1.5934559,0.66321,-1.4782884,-1.4340965,0.5540369,2.435798,0.027024144,-1.7632356,-0.28230667,0.6388686,-0.2604656,0.6267778,0.4622218,-0.7635315,0.4586236,-0.5301914,0.4012549
732,-0.8409456,2.6045854,0.52035683,-1.5475076,-0.1461054,3.1848838,-2.168722,-1.6005802,1.2894439,0.7632756,-1.6202354,-0.41771427,-0.47282538,-0.022352265,1.5878826,1.0661079,-0.57154065,0.9380398,-0.53106284,0.7699644
733,0.3903514,4.0106864,0.24988683,-1.4104178,0.4919808,1.6100568,-2.835845,1.4422351,-1.7834544,-0.11743679,-0.5629855,0.34439078,0.8944356,0.6498311,-0.14970353,-1.165425,-0.81592584,-0.30186635,-0.1260639,0.07085178
734,-2.9437447,3.4759364,-0.50913244,-1.3907186,-0.58583856,0.8049944,0.23180519,1.1376282,0.49787927,2.195472,-0.700582,-0.13225122,-0.89281946,0.59071845,0.28457287,-0.23851992,-0.7670956,-0.41842312,-1.1286769,-0.5789136
735,1.0925211,6.667188,0.3126902,-1.6652807,-1.0082891,1.6522834,-0.35648948,0.09417453,0.6958722,0.61957103,-0.33423358,-0.56088716,-0.6312478,-0.09640537,-0.38875967,-1.0331508,0.70516235,1.1732484,-0.15777837,0.039359048
736,14.118156,-3.0427806,-1.8572779,2.130571,2.357441,-1.0703332,-0.3987295,-2.3826964,0.49151695,1.0433975,1.7282325,-4.1586227,-0.20230868,0.30141908,1.9529734,0.17069666,-0.5225253,-0.38786942,0.31014696,0.93660504
737,6.9145126,11.368146,2.1289017,-1.4672836,1.7541089,-1.0687727,-0.20489226,-3.0867667,-1.2194506,-0.2830213,0.5897423,1.6759372,-0.038901456,1.80673,0.6621373,0.35975057,-0.856567,-0.5362825,-2.1134355,-0.6896779
738,8.304515,-6.202975,-2.087316,-0.513617,2.6289759,0.5279527,-1.0739888,1.3689374,-0.8015985,1.3568885,0.798395,-0.7583402,-0.28782466,1.6970828,0.0020175464,-1.7777754,-1.2471149,0.03878286,-0.94769377,-0.4786709
739,-3.5438268,3.295833,-1.8179898,-1.3648922,0.67014235,-0.88427776,1.0756012,1.5863296,-2.086218,-0.027761191,-0.9552953,-0.09568992,0.8827392,1.9663817,0.9383255,-0.008717723,-0.26030988,-0.52576375,-0.26576582,0.41507593
740,-0.84301674,2.833571,1.5376257,-1.6423585,-0.69289374,2.9830081,-1.3622342,-0.30340618,-0.65034336,0.94421303,-1.0223184,-1.3722415,0.61250615,-0.55149275,-1.6007501,0.95679575,0.57373065,1.2735859,0.053235423,0.5455929
741,-0.83082646,-8.976545,-2.5798006,-1.620212,1.8183763,-1.1875421,1.6734959,-0.83736116,0.3609227,0.276245,-1.0825804,0.8010097,-0.31874844,-1.5918168,-0.26881143,0.87040025,0.23031439,0.6043954,0.25984412,-0.7161519
742,0.43523532,2.0062613,5.008858,0.74715483,1.0785947,-2.534378,-1.6407135,-0.23384611,-0.39520556,-0.15915881,0.8380448,1.3006569,-1.3061444,-1.8460859,-0.8455809,0.8462931,-0.12580402,0.83387095,0.80884206,-0.06866824
743,11.361806,-4.1850834,-2.7768545,-3.1017041,2.6135323,-2.014957,0.8114918,-0.832522,1.66192,1.3548462,-0.9010218,1.4598002,-0.55423516,-0.7132036,-1.8135339,0.8761249,0.55559015,-1.6150277,0.9772807,1.0713797
744,-8.125585,-3.3172061,0.5724835,-0.5909434,-0.70068395,1.1457006,1.2764602,-1.1609341,0.3280378,-0.4310617,0.024005152,-0.99973977,0.70511454,1.5534718,-0.15834261,-0.38889548,-0.18180153,-0.22465453,-0.14690207,0.51185673
745,-0.049974877,3.7071195,1.3205258,-1.9947705,-0.91213673,3.2330782,-1.6004604,-1.2488079,1.0449386,-0.14579158,-0.02794881,-0.8792609,-1.016362,-0.46294722,-1.0427068,-1.3080237,-0.15379997,0.15873498,0.78481996,0.632273
746,3.5426152,-8.906949,-1.7474439,-0.92685515,0.9252714,0.47778898,0.30639282,0.8616143,-0.5556623,1.6350244,-0.31807804,-0.6928693,-0.96877944,1.2511709,-0.7986538,0.36220485,0.009478971,0.46397954,-1.092534,0.05751455
747,0.37644818,3.8136675,1.1415924,-1.7858821,0.04328876,0.1340692,0.25691128,0.3406727,-3.1866999,0.3182663,-1.1506383,-0.30687952,0.7799,-0.71275723,-0.42361498,-0.8969135,0.605139,0.050704304,0.2624736,-0.22767147
748,-2.4564874,2.1226537,1.1061604,-1.2288781,0.165454,1.2340451,-1.6182568,0.42268515,-2.2731946,-0.6613791,-0.44870603,-0.044694383,0.83456963,0.49271858,-0.33594823,-0.013106686,0.57597303,-0.10545823,0.63321286,0.13445494
749,-7.988255,-5.097017,4.6581473,1.5747223,0.34415212,-2.4284282,0.8723236,0.7475209,1.270881,-0.95270944,-0.07968306,0.6171933,0.25541347,1.0526375,0.4633422,-0.32318833,-2.0107257,0.24881929,1.1010107,0.72021776
750,-1.7732877,0.2338236,5.506832,0.3496391,1.3826729,-2.1060867,-1.2570128,0.56557345,-1.7884772,-0.51226294,0.4065451,-0.3711559,-0.12314969,-1.1419059,-1.1247904,2.1576993,-0.89616966,0.8951651,1.3682208,-0.30951756
751,3.424321,7.051395,0.19350442,-1.9427316,-0.17504472,1.1931839,-1.5812931,-2.495133,-1.2924786,-0.8731876,-1.5357054,-0.27333334,1.4558797,2.7375486,0.80976117,0.03487173,-1.8489147,0.12256082,-0.1351783,-0.19640106
752,11.140536,-3.844394,-3.3181553,-3.8979008,3.612695,-0.11836604,-0.12592371,-0.099812515,1.3217986,1.1138984,-0.4299917,2.1363225,0.26757386,0.2900944,-1.0548874,0.24887669,-0.8006013,-1.1038967,-0.47450417,1.0428025
753,12.562822,-6.8931184,0.6144217,0.30703643,-3.7120523,0.844876,-2.8164206,2.257062,-0.76258963,-2.3513894,-0.6320365,0.105104275,-0.12657097,-1.0331458,2.260701,-0.07575992,1.4607297,1.7690061,0.5941632,0.41418728
754,-9.615885,-7.5242944,-0.9660732,5.31788,-0.37898394,0.58335704,0.9041236,0.011756401,-0.973045,0.37947115,-0.0132879885,-1.2086407,-0.44957936,0.5883877,0.055264223,-0.9655918,-1.3323466,-0.35805634,1.2325902,-0.3309007
755,-3.8269184,3.743438,-2.5638115,-1.4979683,0.56845737,-0.2577268,-1.2177117,1.9479377,0.27175173,-0.12962319,0.523792,0.22927007,-0.017533379,-0.93414,0.53050166,0.8483154,-0.08580279,-1.2572315,-0.66441166,0.70979863
756,-0.03504653,5.577725,0.707269,-0.808759,-0.5333335,1.8552488,-2.194989,-0.73318905,1.0554844,0.37351906,-0.0068309717,0.15722403,-1.0075264,0.89075196,0.8101755,0.07909774,0.47524956,0.4383384,-0.30871412,0.19605851
757,0.13042584,7.787833,-1.7938404,-1.5083327,0.1286431,-0.7263835,-0.6922291,1.3750459,0.41179338,-0.21318044,1.3208773,0.22732387,0.0638209,-0.1452529,-0.043162905,-1.7988738,-0.12021291,-1.1050143,0.69539756,-0.4253056
758,-2.774691,2.2393696,0.48892334,-0.40696737,0.0568068,0.7734929,0.13823155,-1.4210888,-0.60828,-0.15296629,-0.87239575,-0.13588123,-0.8062836,0.4693889,-0.8526849,0.2962831,-0.46506274,0.9214226,-0.022331325,-0.8959733
759,-11.008486,-14.600981,5.0583973,0.7710442,-1.3033813,6.374975,3.396499,-3.6969824,-0.98645025,7.7502694,3.7516742,2.892603,2.7371795,-1.0011356,1.4230782,-0.8725188,2.5889616,-0.8668156,0.120427065,-0.32030913
760,9.095913,-6.6459284,-1.0881056,-3.010461,1.8345764,-1.3250046,1.4230648,-0.76966,0.4537438,1.6104307,-0.9551088,0.3905493,-1.1817636,2.1507308,-1.8481475,-0.080552824,0.6454295,-1.1568255,0.06663975,0.7019666
761,-3.752891,-0.9380385,5.520975,0.38238582,0.37564346,-2.7408724,-2.6552196,-0.6491935,2.822073,-1.1232048,0.9715467,1.0404141,0.9299653,0.75375974,0.52211535,-0.8172996,0.7237379,-0.06393829,0.18240632,1.2762313
762,-4.6702695,-0.1766102,2.8795114,-0.8135898,-0.5429475,1.3390603,-0.15898985,-2.1335382,-2.1701896,-0.33953303,-1.0829501,-0.49198246,-0.86482704,0.3933039,-1.0562241,-0.21180156,0.68366086,0.28731114,0.7025459,0.97778094
763,4.5827427,-9.722881,-1.4197074,-3.0495927,2.8066397,0.3573874,-1.3049643,0.40625834,0.28042436,-0.896558,-0.3526432,0.6195907,-0.14702386,-0.63360226,2.1803696,-0.7048488,0.68885064,-1.1119568,0.33473498,0.027632635
764,5.878405,-7.802651,1.9337761,2.5793326,-5.7857323,0.6994359,0.66596645,-2.152591,0.5524696,-2.3675425,0.35630745,0.97329247,0.06566641,-0.25382262,-2.29818,0.68469673,-0.22376396,-0.9367665,0.55994904,-0.41735405
765,7.787336,-3.2057183,0.0045958776,-2.3091464,3.7407749,-2.1218822,-2.3653755,1.014285,-0.432946,0.27842808,0.11884744,1.1061215,0.7201185,-0.5359276,1.3290052,0.3585087,-1.0668727,0.33705446,0.38602316,1.1145219
766,2.3501213,7.562695,0.6667441,-1.3650206,-0.61996555,1.2935174,-2.1794894,0.6785039,0.7187543,0.9911512,-2.3495476,-2.5573802,-1.0719095,-2.7278602,2.6583045,-0.36697128,2.3284562,-0.3224222,0.71501046,2.1187232
767,-5.303887,0.6674197,0.27688828,-0.9194563,-0.8301251,-0.28516704,-0.8487959,-0.4642362,-1.003686,-1.2018939,1.6258438,0.5339014,-0.72469056,1.5469208,0.96396923,0.7803663,0.29695168,-0.07458117,0.8790253,0.23730692
768,-4.721224,0.60410225,-0.8325164,-0.6158523,-0.475231,0.53494817,0.55073005,0.17070897,-0.8146369,-0.34271088,-0.050760776,0.644291,1.5661526,0.93485194,0.16078112,-0.3435556,0.5056537,-0.05570379,-0.5012094,0.74413246
769,-2.3741004,5.014517,-2.4522994,-2.153236,-1.0483022,-1.2853428,0.70711505,-0.08745287,2.3680286,-0.77239966,1.3025832,-0.012608784,0.52184826,-0.20936918,0.6253977,0.069536455,-0.54830676,0.58091414,1.4225895,0.8301069
770,0.36627203,5.6728067,-1.3510039,-1.0378766,-0.50829595,-0.14685395,-0.011114902,-0.90580964,0.66262543,0.12837166,-1.0029415,-0.5696989,0.5039198,-0.43171313,1.3159101,1.1180608,0.7089125,-0.82994515,-0.605127,1.6182814
771,-1.9709398,2.8725693,1.2519643,-0.662808,-0.5580087,0.14731671,-0.23487607,-2.7242785,0.37756976,-0.35733148,-1.0633205,-0.17108122,-0.049968462,-0.047572467,-1.4062846,-0.17684329,1.6077101,-0.6054705,-0.079027146,-0.5448457
772,-1.7787777,4.1693034,-0.11597016,-0.69364214,0.5364759,0.55511886,-0.8466828,1.0063132,0.3732335,-0.47361225,0.9518368,0.56286395,0.16029827,0.05184902,-0.15347305,-1.4229722,1.0681993,-0.84526676,0.94329846,-0.16214558
773,0.3819147,7.552927,-1.3349286,-1.4277892,-0.17961474,-1.3013793,0.52609104,1.0888994,1.837671,-0.27520713,0.85905606,0.12364722,-0.83284277,-1.097671,0.71665084,-0.29955778,1.0500382,-0.9591759,-0.86912894,-0.19033161
774,9.724311,-5.3635173,0.016536584,1.4385169,-2.8762517,0.4734364,-1.8847733,1.9626935,-1.0671933,-0.294965,0.8661133,-0.69123554,0.23431624,-0.67924076,1.3095236,-0.39325872,0.5683619,0.74777615,-1.0233127,-0.8239175
775,0.92981595,-10.277393,-1.5950657,-2.1295817,0.6440073,0.6619855,-1.2296218,-2.478925,1.5593476,-0.34724984,-0.24447809,0.5810984,-2.0012813,0.42125484,-0.108309455,-0.21780394,0.8977314,-0.72665983,0.29693,0.708225
776,-0.5642013,3.6636095,0.16825345,-1.9765307,0.38510683,1.8143767,-2.0323553,2.3175874,-2.1786613,-0.31726426,-0.937162,-0.5445255,1.1941143,0.9572154,0.006157996,-0.17993903,-0.16792652,1.3236544,-0.65913486,0.33432445
777,17.268173,-3.6495345,3.207391,1.7789562,-6.9954324,0.66763777,-0.024500025,1.6163291,-0.23832837,-1.200859,-0.7062209,1.7992325,0.5807358,-0.76393753,-1.6902936,1.0036539,-1.8401735,-1.4981891,0.6249801,0.38185868
778,-0.4375384,3.7135186,-3.500647,4.919577,0.5645845,-0.71829015,-0.9980451,0.3374466,-0.48349392,-0.22916178,-1.2471315,0.7483806,1.0049596,-0.4710748,0.51206124,-0.09977752,0.045579154,0.17878251,0.26529673,-0.55827796
779,1.6646017,-0.30523145,-1.1308055,6.590114,0.69070715,0.61961424,-1.9504839,-2.4389985,-0.105170235,0.28663075,0.50679713,0.5784201,-0.21277869,-1.1852151,-0.8370847,0.9339831,0.41917086,-0.20003848,1.3243027,-0.562914
780,-10.630396,-6.361574,-2.2105215,3.910447,0.08153175,0.9934698,-0.11150821,0.30288836,0.30956686,-0.4482796,-0.21799147,0.13439584,-0.46747804,0.018828824,-0.20372008,-0.15897374,0.50465846,0.046444427,-1.0873016,0.31660348
781,20.112602,-0.94644046,-0.9454486,3.3095446,3.476582,-0.37474176,1.3320938,-1.7619848,-2.3002827,2.0776398,2.97161,-5.050974,2.2687314,2.2517083,-1.4138691,-0.010934943,0.5478679,0.33352664,2.5326324,0.14671266
782,-0.28234324,5.8385625,-1.5970566,-2.0586782,-0.17778891,-1.8486218,-0.051803555,-1.5430934,-1.4950734,-0.57545924,1.3814627,0.8694759,0.8155203,0.8303316,0.49039337,0.72437197,-1.4235488,-0.3200067,-0.34084713,0.47758275
783,-0.9718143,4.2815456,-0.41087115,-2.2184796,-0.2853341,0.4548879,1.5024543,-1.774007,-0.6948683,-0.04508855,-0.39734012,-1.2588573,1.2820269,1.1489627,0.03196999,0.910922,-0.34345913,0.67063427,0.03225877,0.6493802
784,21.611692,-3.3904495,1.5986513,2.3530054,-5.970473,-0.1280684,1.3232424,2.811425,-0.4710194,1.8598815,-1.010283,-0.96371657,-1.9491886,2.3966436,-0.23784184,-1.3590397,1.8358626,1.6641276,-0.18339412,1.2627606
785,0.03492421,4.4877963,0.91063166,-1.3812943,-0.6751645,2.8326583,-1.2431512,-1.048776,0.38995495,0.107222214,-0.12229604,-0.47062916,0.039189037,0.2961457,-1.1702656,-0.20820893,0.24673456,-0.17931692,-0.52694786,-0.17362913
786,-1.3745186,4.286759,-0.39242718,-1.1486776,-0.92484933,0.059443,1.2691568,0.91604894,-1.5142237,0.7783918,-0.83425254,-0.9462171,1.3456136,0.5501852,0.7111443,-0.7810154,-0.9651054,0.3543091,0.07861956,-0.23605753
787,-2.7853522,2.0415132,1.1032152,-1.6494356,-0.96724075,0.4567581,0.3717426,-2.7865026,0.10864038,-0.19963443,-0.7398225,-1.0405965,0.23574719,1.1433167,-1.0428772,-0.761387,0.09652108,0.48883155,0.28708312,-1.5304117
788,-2.8218615,1.8779305,5.4657965,0.03475524,1.0738281,-2.3848088,-0.80231464,-0.16474383,0.08742481,-0.15622239,1.0998918,1.1154828,0.549099,1.5124973,-0.1000733,1.2147743,-0.075911164,1.3027313,-0.43980598,0.7861982
789,14.095858,-3.2048934,0.52596194,1.9333398,-5.8638806,-0.8345317,1.1084416,1.2226872,0.9482135,0.70525265,0.37291244,-0.4813503,-0.7035149,-0.3983481,1.0304343,0.5711014,-0.19861852,0.24171051,-1.0728931,-0.23693523
790,-0.3154249,2.8036277,2.9751675,-1.4233327,-0.23059927,2.038031,-0.39054048,-2.734963,-1.0139657,0.62432,-2.9860382,-1.5217475,-0.74425954,0.26212594,-0.35432822,0.18429966,-1.0354371,0.92921466,-0.13644437,0.5832248
791,11.336865,-6.7890353,-0.21297927,-0.0986423,-1.8250318,-1.4415017,0.5369278,0.13784409,-0.2888228,-0.6099547,-0.6493576,0.66472846,-0.31022868,-0.8732129,-0.7781455,-0.26272592,1.7453818,0.90137523,0.92988247,0.49622133
792,-4.047321,3.5964298,-2.2885008,-1.1414174,0.11840404,1.0659636,-1.3008629,2.1341918,0.73151946,-0.08076666,0.20867436,0.16557823,0.4028065,0.7313876,-0.10436687,0.14407225,-0.53331316,0.003237356,-0.29536813,-0.42687392
793,-0.9489051,-7.425904,-3.1291845,-3.0719335,0.9572805,-1.0478408,2.1237714,-0.40679365,0.9932146,-0.65235907,-0.8140298,1.7327174,-0.4645591,-0.30419722,1.422654,0.32725725,-0.0131942695,0.104273036,-0.7004851,0.07443092
794,-0.8596121,4.971507,-1.1608293,-1.2810993,-0.71372133,0.33775005,-0.7690273,-0.14518838,0.7739445,0.41126296,0.5063762,-1.3349637,-0.49620768,0.3990576,0.25084102,0.6553705,0.334286,0.83310175,-0.55599236,-0.3302598
795,-0.8425685,2.0386753,-3.3965552,6.012676,0.18633968,-0.25366125,0.5642141,-0.9888102,-0.033076514,0.47271258,-0.8235531,0.33758095,0.4933862,0.77199894,-1.4074517,0.5311199,-0.27457526,-0.024310974,-0.6434115,-0.8314604
796,-1.6703724,-2.4733295,8.823849,2.0846438,1.5075706,0.30621362,-1.790001,0.099611335,-1.0226718,0.42055175,0.8407433,-0.7772426,-1.6984578,-1.0622917,-1.0080585,-0.050424397,1.2276006,0.12008647,0.58410877,0.5822899
797,-7.033275,-2.2753358,0.86692524,-0.39886272,-0.72655916,0.22859521,0.30285567,0.19686751,-1.6137773,-0.8449051,1.3735759,0.51269555,-0.64782727,0.23953086,0.068038896,0.10057676,-0.33463696,-0.75830525,-0.5180906,-0.58329856
798,5.439788,-4.88912,-2.5967119,-1.6951895,2.9810004,0.3961964,-1.6237674,0.16199002,0.69299483,-0.27276576,1.0655897,1.3588204,0.7955265,-1.5098077,-0.516259,-0.48832634,-1.0668983,-1.0996599,-0.8652901,-0.8191578
799,-2.294819,5.091195,-2.9857638,-1.616053,-0.65678626,-0.83011717,1.2249573,1.9150406,1.1028244,0.39258534,1.0449021,-0.47245383,0.69209015,0.8953426,-0.21174689,-0.44844526,-0.5457547,0.043036677,-0.1958107,-0.36249202
800,-2.6619804,1.810231,-0.8538058,-0.9968133,-0.04462368,0.43409285,-1.5141804,-2.2406013,-0.8717712,-1.5851564,-0.69043756,0.27193555,1.3820657,-0.3382647,0.43320003,-0.8502067,-0.07714614,-0.364708,0.90855986,0.560997
801,-5.9384975,-12.50313,-0.06300803,-2.697077,0.050986223,1.9888799,0.44966367,-0.83080995,0.38521734,-1.4250867,-0.77267045,0.069423266,0.3987476,-0.5548436,0.53509694,-0.33121336,0.11962755,-0.033725627,0.050311595,-0.91668916
802,-2.4129221,4.1698546,-0.36854205,-1.6789752,-0.4417921,0.42802525,1.1722075,0.9882762,1.4877517,0.3531811,1.779595,0.29268956,-0.19267496,-0.7899355,-0.23847616,-0.7084812,-0.54894316,0.4622354,0.9807585,-0.403048
803,5.0259447,9.893423,1.2705173,-2.0598774,0.7092224,-1.1366885,1.4101189,-1.4285055,-2.3809586,0.37167636,-1.5643293,0.65734243,0.25353414,-0.031379472,0.5598285,-1.8883715,-0.69345886,0.524249,1.006682,-2.1557727
804,14.022545,-4.509047,-2.063663,-0.7689204,1.701402,-1.5398222,0.7964177,-1.7123916,0.5514859,-0.24202204,0.4753339,0.6814047,-0.18745682,-0.036126852,-1.6329494,-0.22749071,-0.964881,-0.9340215,1.2544181,-0.47650796
805,-6.998146,-12.00789,-1.5778571,-1.5794723,0.5800307,1.5415277,1.1285996,-0.5325565,0.32963783,-1.1176687,-0.49934387,-0.7278798,1.1713306,-0.80913144,0.66490835,1.0514592,-0.77202296,0.30504388,-0.025345845,-0.7902716
806,-3.8748977,3.7136743,-1.7480901,-1.5327358,-1.0294212,-1.3353971,1.6792417,0.45475826,0.77320814,0.4987691,-0.31052548,-0.41705278,0.015937172,0.34443638,0.12873365,-0.69729316,-0.8947508,-0.5939656,0.589832,-0.25857967
807,-1.2962333,3.896313,-0.5105004,-1.3511863,-0.5587393,0.66729194,0.9242441,0.84086275,-2.5727746,0.3088714,-1.6797869,0.0029975972,0.5907793,0.81108785,0.09770375,-0.24355514,0.15337162,0.6351006,0.24017064,-1.1964027
808,17.94232,-4.3029704,0.18246096,1.4257754,-3.0553446,0.23835118,-1.6953492,-0.014012988,0.88008124,-0.52194595,1.6917608,-0.6484261,-1.4114754,0.8374907,0.30369133,0.07406682,0.72474444,0.1065983,0.66660655,-0.08477309
809,10.509985,-5.5757174,-2.0237253,-0.16008925,0.34686905,-1.238499,0.68051535,-0.06225723,-0.0026100036,0.9072562,0.100969605,-1.5521094,-0.29655612,0.8038601,-0.3384093,-0.8205464,0.02577246,0.9162211,-0.19671735,-2.1380558
810,-4.6177425,-2.0812886,6.275921,1.0254884,1.2390847,-0.6706605,-1.859599,2.0183237,-1.9505147,0.29335287,0.5954828,-0.039802913,-0.60758936,-1.1127831,-0.0037314745,1.4772137,0.87753713,0.11540132,0.37570277,1.0011921
811,5.3708043,-8.182153,-0.8473465,-0.3232225,-0.2465622,1.1621338,-2.7557485,0.39717257,1.2466987,-0.77039695,0.26769847,0.13861386,-1.4766166,0.9452934,1.6551762,0.35416463,0.2153794,0.1469048,-0.3603367,-1.3684227
812,-3.1924057,0.19181354,2.869931,-0.32656696,-0.93033165,-0.7677176,0.4907218,-4.1698465,-0.67705995,-0.59603536,1.9248177,-0.4307908,-1.9148692,0.77686673,-0.12253698,-0.18173307,-1.149375,0.4998943,1.3271587,-0.52499354
813,12.449172,-4.264782,-1.5484458,0.44791967,1.3279798,-2.1424613,-0.33117455,-2.432875,0.77788806,1.0223919,1.3696939,-2.286382,0.69618386,-0.017705783,-0.27259022,0.9358391,-1.8529516,0.33061028,0.59920144,0.29664367
814,-1.0835776,6.6058164,-2.1312675,-1.4119221,-0.60847056,-0.5206238,-0.07938005,0.6932077,1.6328446,1.0797744,0.29405108,0.098516285,-1.0517062,-0.27494895,-0.7722773,0.108267464,0.09724977,1.0821795,-0.07716651,-1.0100725
